3-gram,frequency
"('JNZ', 'MOV', 'POP')",31234
"('LEAVE', 'RET_NEAR', 'POP')",22083
"('JZ', 'PUSH', 'PUSH')",167105
"('PUSH', 'CMP', 'PUSH')",2863
"('CMP', 'PUSH', 'PUSH')",9460
"('PUSH', 'PUSH', 'JZ')",4053
"('PUSH', 'JZ', 'PUSH')",2393
"('JZ', 'PUSH', 'LEA')",30657
"('PUSH', 'LEA', 'NOP')",1088
"('LEA', 'NOP', 'NOP')",1382
"('NOP', 'NOP', 'NOP')",51208
"('NOP', 'NOP', 'MOV')",7323
"('NOP', 'MOV', 'INC')",1957
"('MOV', 'INC', 'INC')",39520
"('TEST', 'JNZ', 'SUB')",18796
"('JNZ', 'SUB', 'SAR')",13289
"('SUB', 'SAR', 'POP')",1787
"('SAR', 'POP', 'CMP')",1461
"('POP', 'CMP', 'JNBE')",4100
"('JNBE', 'MOV', 'INC')",1697
"('CMP', 'JNBE', 'ADD')",9680
"('JNBE', 'ADD', 'MOV')",3857
"('ADD', 'MOV', 'XOR')",50509
"('JL', 'MOV', 'MOVZX')",4400
"('MOVZX', 'MOVZX', 'MOVZX')",6187
"('MOVZX', 'MOVZX', 'LEA')",2684
"('MOVZX', 'LEA', 'CMP')",7001
"('LEA', 'CMP', 'JNLE')",2163
"('CMP', 'JNLE', 'MOV')",6972
"('JNLE', 'MOV', 'PUSH')",3430
"('PUSH', 'PUSH', 'SHR')",1336
"('PUSH', 'SHR', 'LEA')",1181
"('SHR', 'LEA', 'PUSH')",4018
"('RET_NEAR', 'ADD', 'MOVZX')",541
"('ADD', 'MOVZX', 'MOVZX')",4828
"('MOVZX', 'MOVZX', 'ADD')",4127
"('MOVZX', 'ADD', 'INC')",2582
"('ADD', 'INC', 'CMP')",6755
"('INC', 'CMP', 'JNL')",2857
"('CMP', 'JNL', 'MOV')",17868
"('JNL', 'MOV', 'SHR')",904
"('MOV', 'SHR', 'XOR')",6836
"('SHR', 'XOR', 'MOV')",6952
"('LEAVE', 'RET_NEAR', 'MOV')",98836
"('MOV', 'MOVZX', 'SHR')",3233
"('MOVZX', 'SHR', 'LEA')",1124
"('MOV', 'PUSH', 'XOR')",62119
"('PUSH', 'XOR', 'PUSH')",49771
"('XOR', 'PUSH', 'CMP')",4864
"('PUSH', 'CMP', 'JZ')",16264
"('MOV', 'CMP', 'JBE')",34332
"('CMP', 'JBE', 'MOV')",32085
"('JBE', 'MOV', 'CMP')",5174
"('MOVZX', 'MOV', 'INC')",2145
"('INC', 'INC', 'CMP')",21939
"('INC', 'CMP', 'JZ')",10219
"('CMP', 'JZ', 'DEC')",10563
"('JZ', 'DEC', 'JNZ')",16709
"('DEC', 'JNZ', 'CMP')",6750
"('CMP', 'JZ', 'XOR')",33383
"('JZ', 'XOR', 'POP')",10988
"('POP', 'RET_NEAR', 'ADD')",16792
"('RET_NEAR', 'ADD', 'CMP')",6696
"('ADD', 'CMP', 'LEA')",574
"('CMP', 'LEA', 'JNZ')",2872
"('LEA', 'JNZ', 'CMP')",382
"('JNZ', 'MOVZX', 'MOVZX')",3530
"('MOVZX', 'MOVZX', 'SHL')",2414
"('MOVZX', 'SHL', 'ADD')",1861
"('SHL', 'ADD', 'MOVZX')",667
"('ADD', 'MOVZX', 'SHL')",658
"('SHL', 'ADD', 'MOV')",15011
"('ADD', 'MOV', 'PUSH')",20071
"('MOV', 'SUB', 'JZ')",9962
"('SUB', 'JZ', 'DEC')",17852
"('JZ', 'DEC', 'DEC')",10727
"('DEC', 'DEC', 'JZ')",5793
"('DEC', 'JZ', 'SUB')",4904
"('JZ', 'SUB', 'JZ')",14179
"('DEC', 'DEC', 'JNZ')",2692
"('DEC', 'JNZ', 'XOR')",2161
"('XOR', 'MOV', 'LEA')",14312
"('JNZ', 'XOR', 'DIV')",1613
"('XOR', 'DIV', 'DEC')",1613
"('DIV', 'DEC', 'DEC')",665
"('DEC', 'DEC', 'MOV')",3738
"('DEC', 'MOV', 'MOV')",8155
"('LEA', 'SUB', 'SAR')",685
"('SUB', 'SAR', 'CMP')",2896
"('SAR', 'CMP', 'JL')",811
"('JL', 'CMP', 'JNLE')",1884
"('CMP', 'JNLE', 'AND')",1157
"('JNLE', 'AND', 'LEA')",656
"('PUSH', 'CALL_NEAR', 'SHR')",1106
"('CALL_NEAR', 'SHR', 'AND')",796
"('ADD', 'CMP', 'JNL')",3001
"('CMP', 'JNL', 'XOR')",1400
"('JNL', 'XOR', 'MOV')",1165
"('CALL_NEAR', 'RET_NEAR', 'TEST')",16577
"('TEST', 'JL', 'CMP')",20409
"('JL', 'CMP', 'MOV')",1877
"('CMP', 'MOV', 'JBE')",836
"('MOV', 'JBE', 'LEA')",357
"('JBE', 'LEA', 'CMP')",1677
"('CMP', 'JNB', 'CMP')",12749
"('JNB', 'CMP', 'JZ')",3720
"('CMP', 'JZ', 'INC')",34714
"('JZ', 'INC', 'INC')",13279
"('INC', 'INC', 'JMP')",5934
"('INC', 'JMP', 'LEA')",900
"('JMP', 'LEA', 'CMP')",2782
"('INC', 'JMP', 'PUSH')",3388
"('JMP', 'PUSH', 'POP')",9208
"('PUSH', 'POP', 'MOV')",60920
"('POP', 'MOV', 'INC')",2683
"('INC', 'INC', 'LEA')",896
"('INC', 'LEA', 'MOV')",1879
"('LEA', 'MOV', 'SUB')",3324
"('MOV', 'SUB', 'SAR')",5152
"('SUB', 'SAR', 'PUSH')",1918
"('SAR', 'PUSH', 'MOV')",1245
"('MOV', 'SUB', 'MOVZX')",2340
"('SUB', 'MOVZX', 'PUSH')",464
"('JMP', 'MOV', 'POP')",31390
"('RET_NEAR', 'JMP', 'TEST')",2303
"('TEST', 'JL', 'INC')",1731
"('JL', 'INC', 'MOV')",937
"('INC', 'MOV', 'CMP')",12570
"('CMP', 'JB', 'CMP')",35182
"('JB', 'CMP', 'JZ')",8309
"('LEAVE', 'RET_NEAR', 'LEA')",6557
"('RET_NEAR', 'LEA', 'CMP')",1609
"('LEA', 'CMP', 'JB')",6902
"('JB', 'LEA', 'SUB')",826
"('LEA', 'SUB', 'MOV')",4005
"('SUB', 'MOV', 'MOVZX')",4676
"('MOV', 'MOVZX', 'SAR')",984
"('MOVZX', 'SAR', 'ADD')",990
"('SAR', 'ADD', 'CMP')",1213
"('ADD', 'CMP', 'JNB')",8284
"('CMP', 'JNB', 'LEA')",7474
"('JNB', 'LEA', 'MOV')",1673
"('LEA', 'MOV', 'LEA')",19669
"('LEA', 'MOV', 'PUSH')",13940
"('MOV', 'PUSH', 'ADD')",12444
"('PUSH', 'ADD', 'PUSH')",17815
"('ADD', 'PUSH', 'MOV')",71842
"('CALL_NEAR', 'CMP', 'JZ')",48807
"('INC', 'LEA', 'CMP')",1015
"('JNB', 'LEA', 'SUB')",360
"('PUSH', 'PUSH', 'TEST')",6878
"('PUSH', 'TEST', 'JZ')",10636
"('MOVZX', 'MOV', 'PUSH')",4194
"('CMP', 'JNBE', 'PUSH')",12437
"('JNBE', 'PUSH', 'PUSH')",4878
"('MOV', 'CALL_NEAR', 'REP_MOVSD')",438
"('CALL_NEAR', 'REP_MOVSD', 'JMP')",967
"('REP_MOVSD', 'JMP', 'MOVZX')",343
"('JMP', 'MOVZX', 'MOVZX')",2047
"('ADD', 'INC', 'INC')",5686
"('INC', 'INC', 'POP')",355
"('INC', 'POP', 'CMP')",361
"('CMP', 'JNBE', 'SHR')",692
"('JNBE', 'SHR', 'XOR')",644
"('POP', 'RET_NEAR', 'XOR')",23087
"('RET_NEAR', 'XOR', 'POP')",8472
"('POP', 'MOV', 'XOR')",43774
"('XOR', 'POP', 'CALL_NEAR')",52114
"('POP', 'CALL_NEAR', 'LEAVE')",36419
"('CALL_NEAR', 'LEAVE', 'RET_NEAR')",45832
"('JL', 'MOV', 'ADD')",3821
"('MOV', 'POP', 'XOR')",26582
"('TEST', 'JL', 'MOVZX')",4401
"('JL', 'MOVZX', 'XOR')",970
"('MOVZX', 'XOR', 'ADD')",2135
"('XOR', 'ADD', 'MOV')",46804
"('MOVZX', 'PUSH', 'ADD')",631
"('ADD', 'PUSH', 'PUSH')",57920
"('CALL_NEAR', 'MOV', 'CMP')",74357
"('LEA', 'PUSH', 'LEA')",121920
"('PUSH', 'MOV', 'TEST')",54723
"('JB', 'REP_MOVSD', 'REP_MOVSD')",379
"('REP_MOVSD', 'REP_MOVSD', 'JMP')",597
"('RET_NEAR', 'MOV', 'ADD')",7995
"('CMP', 'JNL', 'SHR')",687
"('JNL', 'SHR', 'XOR')",687
"('PUSH', 'CALL_NEAR', 'ADD')",34285
"('CALL_NEAR', 'ADD', 'MOVZX')",1643
"('JL', 'LEA', 'MOV')",3478
"('JNL', 'PUSH', 'MOV')",1692
"('PUSH', 'XOR', 'MOV')",25379
"('JNZ', 'LEA', 'CMP')",3295
"('JZ', 'TEST', 'JZ')",56931
"('JZ', 'MOV', 'PUSH')",83976
"('PUSH', 'OR', 'MOV')",2173
"('OR', 'MOV', 'CALL_NEAR')",3053
"('JZ', 'INC', 'MOV')",9122
"('CMP', 'JNB', 'DEC')",1379
"('JNB', 'DEC', 'CMP')",1020
"('CMP', 'JB', 'ADD')",3305
"('JB', 'ADD', 'TEST')",342
"('ADD', 'TEST', 'JNZ')",8932
"('MOVZX', 'MOV', 'TEST')",4502
"('SUB', 'PUSH', 'MOV')",33576
"('MOVZX', 'XOR', 'SHL')",621
"('XOR', 'SHL', 'MOV')",910
"('SHL', 'MOV', 'SUB')",1181
"('AND', 'XOR', 'TEST')",1962
"('XOR', 'TEST', 'JZ')",15583
"('LEA', 'MOV', 'JZ')",2097
"('MOV', 'JZ', 'MOV')",15607
"('MOV', 'XOR', 'SHR')",1958
"('XOR', 'SHR', 'CMP')",1215
"('SHR', 'CMP', 'JNZ')",7334
"('JNZ', 'MOV', 'SHR')",9319
"('XOR', 'TEST', 'JNZ')",9928
"('JNZ', 'MOVZX', 'SUB')",2501
"('MOVZX', 'SUB', 'MOV')",6700
"('JZ', 'MOVZX', 'CMP')",11113
"('SHL', 'MOV', 'ADD')",2805
"('ADD', 'MOV', 'DEC')",2057
"('ADD', 'CMP', 'JNZ')",15839
"('JNZ', 'CMP', 'MOV')",4071
"('MOV', 'CMP', 'MOV')",15723
"('CMP', 'MOV', 'JNB')",2628
"('MOV', 'JNB', 'DEC')",489
"('JNB', 'DEC', 'JMP')",496
"('DEC', 'JMP', 'MOV')",4812
"('MOV', 'JNB', 'MOV')",1137
"('LEA', 'XOR', 'INC')",5023
"('XOR', 'INC', 'AND')",5082
"('INC', 'AND', 'SHL')",4392
"('AND', 'SHL', 'NOT')",3090
"('SHL', 'NOT', 'AND')",3293
"('MOV', 'SHL', 'SUB')",3501
"('SHL', 'SUB', 'LEA')",978
"('SUB', 'LEA', 'CMP')",2011
"('LEA', 'CMP', 'JNBE')",18259
"('JNBE', 'MOV', 'POP')",1821
"('MOV', 'POP', 'LEAVE')",28286
"('JMP', 'MOV', 'TEST')",26978
"('MOV', 'CMP', 'LEA')",4554
"('CMP', 'LEA', 'JZ')",4644
"('LEA', 'JZ', 'INC')",2092
"('JZ', 'INC', 'SHL')",1333
"('SHL', 'MOV', 'MOV')",9395
"('MOV', 'LEA', 'OR')",1512
"('LEA', 'OR', 'CMP')",1625
"('MOVZX', 'XOR', 'MOVZX')",2502
"('XOR', 'MOVZX', 'XOR')",3342
"('CMP', 'JNZ', 'AND')",11590
"('JNZ', 'AND', 'MOV')",7328
"('AND', 'MOV', 'CALL_NEAR')",7657
"('PUSH', 'CALL_NEAR', 'RET_NEAR')",16846
"('CALL_NEAR', 'RET_NEAR', 'JMP')",10146
"('RET_NEAR', 'JMP', 'POP')",17800
"('RET_NEAR', 'LEA', 'PUSH')",11709
"('TEST', 'JNZ', 'POP')",25816
"('RET_NEAR', 'PUSH', 'CALL_NEAR')",49982
"('CALL_NEAR', 'POP', 'RET_NEAR')",47138
"('RET_NEAR', 'XOR', 'STOSD')",440
"('XOR', 'STOSD', 'STOSD')",1069
"('STOSD', 'STOSD', 'JMP')",443
"('STOSD', 'JMP', 'POP')",435
"('POP', 'RET_NEAR', 'CMP')",33192
"('CALL_NEAR', 'POP', 'MOV')",33837
"('POP', 'MOV', 'MOV')",74976
"('MOV', 'PUSH', 'POP')",61086
"('PUSH', 'POP', 'XOR')",11492
"('POP', 'XOR', 'LEA')",2407
"('XOR', 'LEA', 'REP_STOSD')",2043
"('LEA', 'REP_STOSD', 'REP_STOSD')",5192
"('REP_STOSD', 'REP_STOSD', 'MOV')",5897
"('REP_STOSD', 'MOV', 'CMP')",496
"('CMP', 'MOV', 'JNZ')",16538
"('JMP', 'MOV', 'LEA')",6685
"('PUSH', 'XOR', 'POP')",4995
"('XOR', 'POP', 'LEA')",1233
"('POP', 'LEA', 'MOV')",2878
"('LEA', 'MOV', 'REP_STOSD')",988
"('MOV', 'REP_STOSD', 'REP_STOSD')",4544
"('REP_STOSD', 'MOV', 'MOV')",3521
"('MOV', 'XOR', 'TEST')",16544
"('XOR', 'MOV', 'INC')",3840
"('MOV', 'INC', 'MOV')",20406
"('INC', 'MOV', 'TEST')",3620
"('PUSH', 'MOV', 'POP')",43273
"('POP', 'PUSH', 'OR')",345
"('OR', 'PUSH', 'PUSH')",11741
"('POP', 'MOV', 'PUSH')",19952
"('TEST', 'JNZ', 'OR')",7734
"('JNZ', 'OR', 'MOV')",6435
"('OR', 'MOV', 'MOV')",75256
"('OR', 'MOV', 'TEST')",6760
"('CMP', 'JNB', 'TEST')",13876
"('JNB', 'TEST', 'JZ')",2587
"('JZ', 'CMP', 'JNBE')",13279
"('JNBE', 'TEST', 'JZ')",3963
"('JNZ', 'MOV', 'AND')",21255
"('MOV', 'AND', 'JNZ')",6189
"('AND', 'JNZ', 'MOV')",4642
"('MOV', 'AND', 'JZ')",5738
"('AND', 'JZ', 'TEST')",1288
"('JNZ', 'MOV', 'SHL')",3100
"('MOV', 'SHL', 'PUSH')",5156
"('SHL', 'PUSH', 'PUSH')",2842
"('ADD', 'JMP', 'ADD')",12609
"('JMP', 'ADD', 'MOV')",8839
"('CMP', 'JZ', 'SHR')",776
"('JZ', 'SHR', 'AND')",711
"('CALL_NEAR', 'PUSH', 'POP')",4551
"('AND', 'MOV', 'LEA')",5763
"('MOV', 'CMP', 'JL')",32120
"('JL', 'CMP', 'JZ')",15046
"('JL', 'MOV', 'CMP')",11039
"('MOV', 'TEST', 'JS')",1545
"('TEST', 'JS', 'TEST')",977
"('JS', 'TEST', 'JNZ')",452
"('MOV', 'MOV', 'NOT')",3678
"('MOV', 'NOT', 'TEST')",2850
"('NOT', 'TEST', 'JNZ')",1054
"('JNZ', 'XOR', 'INC')",13456
"('INC', 'MOV', 'XOR')",7671
"('PUSH', 'MOV', 'NOT')",4887
"('MOV', 'NOT', 'AND')",2744
"('NOT', 'AND', 'PUSH')",1608
"('AND', 'PUSH', 'CALL_NEAR')",15972
"('PUSH', 'CALL_NEAR', 'CMP')",87073
"('CALL_NEAR', 'CMP', 'JNBE')",2049
"('CMP', 'JNBE', 'JB')",2921
"('JNBE', 'JB', 'CMP')",2099
"('JB', 'CMP', 'JNB')",5477
"('CMP', 'JNB', 'XOR')",3402
"('JNB', 'XOR', 'CMP')",446
"('XOR', 'CMP', 'JNBE')",1603
"('JNB', 'CMP', 'JNB')",3087
"('JNB', 'LEA', 'CMP')",839
"('CMP', 'JB', 'JNBE')",1473
"('JB', 'JNBE', 'CMP')",1019
"('JNBE', 'CMP', 'JB')",2414
"('JB', 'MOV', 'JMP')",3172
"('CALL_NEAR', 'CMP', 'JL')",9879
"('MOV', 'LEA', 'MOVZX')",1777
"('LEA', 'MOVZX', 'MOV')",1879
"('PUSH', 'LEA', 'POP')",2926
"('LEA', 'POP', 'REP_MOVSD')",626
"('POP', 'REP_MOVSD', 'REP_MOVSD')",1490
"('REP_MOVSD', 'REP_MOVSD', 'CMP')",510
"('REP_MOVSD', 'CMP', 'MOV')",445
"('MOV', 'JZ', 'CMP')",7382
"('JZ', 'CMP', 'JBE')",6913
"('JBE', 'CMP', 'MOV')",692
"('MOV', 'JZ', 'TEST')",3981
"('POP', 'MOV', 'TEST')",5721
"('CMP', 'JBE', 'AND')",2169
"('JBE', 'AND', 'MOV')",913
"('AND', 'MOV', 'ADD')",55153
"('ADD', 'LEA', 'CMP')",3465
"('JNBE', 'MOV', 'MOVZX')",954
"('MOV', 'MOVZX', 'TEST')",7590
"('MOVZX', 'TEST', 'JZ')",25103
"('JMP', 'MOV', 'MOVZX')",4244
"('MOVZX', 'ADD', 'LEA')",413
"('TEST', 'JNZ', 'AND')",10232
"('JNZ', 'AND', 'MOVZX')",352
"('AND', 'MOVZX', 'CMP')",1236
"('JNB', 'CMP', 'JNZ')",3641
"('MOV', 'TEST', 'MOV')",6974
"('TEST', 'MOV', 'JNZ')",7318
"('JNZ', 'MOV', 'MOVZX')",5207
"('MOV', 'MOVZX', 'NEG')",989
"('MOVZX', 'NEG', 'SBB')",3960
"('LEA', 'STOSD', 'STOSD')",6524
"('STOSD', 'STOSD', 'STOSD')",12319
"('STOSD', 'STOSD', 'MOV')",3205
"('STOSD', 'MOV', 'PUSH')",874
"('JNBE', 'MOV', 'AND')",801
"('JZ', 'MOV', 'DEC')",4753
"('MOV', 'DEC', 'TEST')",3025
"('DEC', 'TEST', 'JZ')",2679
"('JL', 'MOV', 'AND')",2797
"('MOV', 'AND', 'ADD')",50818
"('AND', 'ADD', 'LEA')",2897
"('JNBE', 'CMP', 'JNZ')",2446
"('MOV', 'CMP', 'JNLE')",4628
"('CMP', 'JNLE', 'TEST')",1047
"('JNLE', 'TEST', 'JNZ')",797
"('JNZ', 'CMP', 'MOVZX')",684
"('CMP', 'MOVZX', 'JNZ')",1067
"('MOVZX', 'JNZ', 'MOVZX')",737
"('CMP', 'JNLE', 'CMP')",2630
"('JNLE', 'CMP', 'JZ')",1142
"('MOV', 'MOV', 'MUL')",4868
"('MOV', 'MUL', 'PUSH')",4519
"('MUL', 'PUSH', 'PUSH')",6054
"('JNBE', 'MOV', 'JB')",2742
"('MOV', 'JB', 'CMP')",3755
"('JB', 'CMP', 'JNBE')",11843
"('JNBE', 'MOV', 'SAR')",720
"('MOV', 'SAR', 'JNZ')",720
"('SAR', 'JNZ', 'CMP')",718
"('CALL_NEAR', 'MOV', 'AND')",10242
"('MOV', 'LEA', 'JNZ')",562
"('LEA', 'JNZ', 'LEA')",1156
"('JNZ', 'LEA', 'LEA')",852
"('LEA', 'LEA', 'PUSH')",6058
"('MOV', 'PUSH', 'SHR')",2333
"('PUSH', 'SHR', 'PUSH')",2283
"('SHR', 'PUSH', 'MOV')",6474
"('AND', 'TEST', 'PUSH')",497
"('TEST', 'PUSH', 'MOV')",3086
"('TEST', 'JZ', 'AND')",25239
"('JZ', 'AND', 'MOV')",10959
"('JNZ', 'TEST', 'JS')",834
"('JS', 'TEST', 'JZ')",516
"('JL', 'XOR', 'CMP')",2203
"('CMP', 'JZ', 'JL')",426
"('JZ', 'JL', 'LEA')",1101
"('JMP', 'CMP', 'JNBE')",3341
"('CMP', 'JNZ', 'ADD')",9175
"('JNZ', 'MOV', 'SUB')",5389
"('MOV', 'SUB', 'DEC')",2737
"('SUB', 'DEC', 'JNZ')",367
"('DEC', 'JNZ', 'MOV')",17270
"('JNZ', 'TEST', 'JNL')",1612
"('TEST', 'JNL', 'CMP')",8496
"('JNL', 'CMP', 'JNZ')",8424
"('CALL_NEAR', 'RET_NEAR', 'LEAVE')",373
"('RET_NEAR', 'LEAVE', 'RET_NEAR')",8284
"('TEST', 'JNL', 'POP')",1350
"('JNL', 'POP', 'POP')",1601
"('RET_NEAR', 'MOV', 'CMP')",52736
"('MOV', 'CMP', 'JNL')",16002
"('JNL', 'CMP', 'JZ')",5554
"('MOV', 'RET_NEAR', 'CMP')",2491
"('CMP', 'JL', 'LEA')",6388
"('JL', 'LEA', 'CMP')",1665
"('JNZ', 'XOR', 'POP')",11961
"('JL', 'MOV', 'LEA')",7890
"('MOV', 'LEA', 'CALL_NEAR')",27356
"('JB', 'MOV', 'NOT')",408
"('MOV', 'NOT', 'MOV')",1274
"('NOT', 'MOV', 'MOV')",916
"('PUSH', 'POP', 'TEST')",8727
"('POP', 'TEST', 'JNZ')",22290
"('LEAVE', 'RET_NEAR', 'XOR')",10884
"('RET_NEAR', 'XOR', 'INC')",9500
"('INC', 'MOV', 'LEA')",1228
"('MOV', 'PUSH', 'LEA')",64462
"('XOR', 'MOV', 'CALL_NEAR')",4615
"('CALL_NEAR', 'MOV', 'JMP')",25436
"('MOV', 'JMP', 'POP')",29070
"('JMP', 'POP', 'RET_NEAR')",23953
"('POP', 'RET_NEAR', 'AND')",8160
"('RET_NEAR', 'AND', 'JMP')",955
"('AND', 'JMP', 'MOV')",6685
"('XOR', 'POP', 'LEAVE')",7600
"('MOVZX', 'MOV', 'LEA')",5233
"('JB', 'MOV', 'ADD')",2458
"('JB', 'ADD', 'INC')",523
"('INC', 'CMP', 'JB')",23061
"('CMP', 'JB', 'JMP')",8199
"('JB', 'JMP', 'MOV')",3249
"('JB', 'ADD', 'MOV')",654
"('TEST', 'JNZ', 'JMP')",10686
"('ADD', 'RET_NEAR', 'MOV')",12181
"('CMP', 'JL', 'TEST')",4512
"('JL', 'TEST', 'JNZ')",3784
"('AND', 'MOV', 'PUSH')",15606
"('ADD', 'CMP', 'PUSH')",1439
"('PUSH', 'MOV', 'JZ')",6541
"('MOV', 'OR', 'PUSH')",7505
"('INC', 'MOV', 'JMP')",4286
"('JMP', 'MOV', 'INC')",6077
"('MOV', 'INC', 'CMP')",11740
"('JNZ', 'SUB', 'CMP')",905
"('SUB', 'CMP', 'JNBE')",2573
"('JNBE', 'CMP', 'MOV')",1046
"('MOV', 'JNZ', 'INC')",389
"('JNZ', 'INC', 'CMP')",3655
"('JNZ', 'MOV', 'ADD')",11880
"('MOV', 'PUSH', 'MOVZX')",4889
"('PUSH', 'MOVZX', 'DEC')",1034
"('MOVZX', 'DEC', 'INC')",1979
"('DEC', 'INC', 'CMP')",757
"('INC', 'TEST', 'JZ')",7669
"('TEST', 'JZ', 'JMP')",11012
"('JZ', 'JMP', 'MOVZX')",644
"('JMP', 'MOVZX', 'DEC')",364
"('TEST', 'JZ', 'DEC')",2626
"('JZ', 'DEC', 'INC')",619
"('DEC', 'INC', 'INC')",3314
"('TEST', 'JZ', 'POP')",9903
"('JZ', 'POP', 'MOV')",3635
"('JMP', 'XOR', 'POP')",9505
"('MOV', 'ADD', 'POP')",51452
"('ADD', 'POP', 'RET_NEAR')",7622
"('JNBE', 'PUSH', 'MOV')",2402
"('CMP', 'JNBE', 'AND')",1230
"('JNBE', 'AND', 'LEA')",335
"('AND', 'LEA', 'MOV')",7038
"('MOV', 'XOR', 'PUSH')",24838
"('JNZ', 'MOVZX', 'LEA')",2283
"('PUSH', 'CALL_NEAR', 'JMP')",51133
"('CALL_NEAR', 'JMP', 'CMP')",2713
"('MOVZX', 'ADD', 'MOVZX')",3332
"('ADD', 'MOVZX', 'CMP')",2212
"('MOVZX', 'CMP', 'JNBE')",5322
"('LEA', 'PUSH', 'MOVZX')",5315
"('PUSH', 'MOVZX', 'PUSH')",14128
"('PUSH', 'MOV', 'SHR')",10216
"('JB', 'MOV', 'TEST')",7947
"('JZ', 'MOVZX', 'ADD')",2075
"('ADD', 'MOVZX', 'DEC')",976
"('MOVZX', 'DEC', 'DEC')",715
"('DEC', 'DEC', 'TEST')",2209
"('MOV', 'MOV', 'INC')",30615
"('JZ', 'JMP', 'CMP')",5764
"('TEST', 'JZ', 'SUB')",3904
"('JZ', 'SUB', 'MOV')",3349
"('SUB', 'MOV', 'JMP')",8226
"('JL', 'MOV', 'SHR')",674
"('SHR', 'MOV', 'XOR')",793
"('CMP', 'JL', 'RET_NEAR')",1868
"('JL', 'RET_NEAR', 'MOV')",866
"('RET_NEAR', 'CMP', 'JZ')",21387
"('XOR', 'PUSH', 'LEA')",8527
"('XOR', 'PUSH', 'XOR')",1972
"('PUSH', 'PUSH', 'POP')",67070
"('POP', 'CMP', 'JB')",2597
"('CMP', 'JB', 'PUSH')",12192
"('JB', 'PUSH', 'PUSH')",6842
"('CMP', 'JNBE', 'MOVZX')",7550
"('JNBE', 'MOVZX', 'MOVZX')",568
"('JNBE', 'ADD', 'INC')",1632
"('INC', 'INC', 'DEC')",16806
"('INC', 'DEC', 'MOVZX')",1877
"('DEC', 'MOVZX', 'JZ')",1482
"('MOVZX', 'JZ', 'TEST')",994
"('MOVZX', 'MOVZX', 'SUB')",10519
"('MOVZX', 'SUB', 'POP')",3180
"('SUB', 'POP', 'POP')",9117
"('RET_NEAR', 'ADD', 'TEST')",4744
"('ADD', 'TEST', 'JZ')",8646
"('LEAVE', 'RET_NEAR', 'CMP')",20849
"('PUSH', 'XOR', 'AND')",1209
"('XOR', 'AND', 'MOV')",23250
"('LEA', 'MOV', 'POP')",3030
"('POP', 'PUSH', 'LEA')",1005
"('MOV', 'PUSH', 'TEST')",7233
"('MOVZX', 'MOV', 'AND')",5816
"('JNBE', 'PUSH', 'POP')",633
"('PUSH', 'LEA', 'CALL_NEAR')",63815
"('JZ', 'PUSH', 'TEST')",841
"('SUB', 'PUSH', 'XOR')",8447
"('CMP', 'JB', 'MOVZX')",9411
"('JB', 'MOVZX', 'CMP')",4440
"('MOVZX', 'CMP', 'JZ')",18710
"('JZ', 'CMP', 'JB')",8652
"('JNZ', 'PUSH', 'JMP')",3315
"('PUSH', 'JMP', 'POP')",10099
"('JZ', 'XOR', 'CMP')",8650
"('CALL_NEAR', 'MOV', 'POP')",49218
"('TEST', 'JL', 'TEST')",9213
"('JL', 'TEST', 'JZ')",7007
"('JZ', 'XOR', 'PUSH')",2779
"('PUSH', 'LEA', 'LEA')",3847
"('LEA', 'LEA', 'CALL_NEAR')",1982
"('CMP', 'JB', 'NEG')",1476
"('JB', 'NEG', 'AND')",1440
"('NEG', 'AND', 'JZ')",684
"('AND', 'JZ', 'MOV')",3620
"('JZ', 'MOV', 'SHL')",1596
"('MOV', 'SHL', 'ADD')",10861
"('ADD', 'MOV', 'AND')",50660
"('MOV', 'AND', 'SHR')",3941
"('AND', 'SHR', 'JZ')",2302
"('SHR', 'JZ', 'REP_STOSD')",2170
"('JZ', 'REP_STOSD', 'REP_STOSD')",477
"('REP_STOSD', 'REP_STOSD', 'TEST')",676
"('REP_STOSD', 'TEST', 'JZ')",542
"('MOV', 'ADD', 'SUB')",91133
"('ADD', 'SUB', 'JNZ')",3729
"('SUB', 'JNZ', 'MOV')",5609
"('RET_NEAR', 'MOV', 'POP')",34855
"('XOR', 'LEA', 'MOV')",4783
"('MOV', 'POP', 'MOV')",45709
"('LEA', 'PUSH', 'XOR')",6021
"('XOR', 'PUSH', 'PUSH')",36343
"('CMP', 'JZ', 'OR')",5782
"('JZ', 'OR', 'PUSH')",2562
"('RET_NEAR', 'MOV', 'PUSH')",43917
"('PUSH', 'LEA', 'ADD')",1070
"('LEA', 'ADD', 'CMP')",1538
"('ADD', 'CMP', 'POP')",1521
"('CMP', 'POP', 'JBE')",416
"('POP', 'JBE', 'JMP')",336
"('JBE', 'JMP', 'TEST')",338
"('JMP', 'TEST', 'JNZ')",13642
"('CMP', 'JZ', 'AND')",7040
"('JZ', 'AND', 'PUSH')",5059
"('PUSH', 'XOR', 'XOR')",9275
"('JZ', 'DEC', 'JZ')",25533
"('DEC', 'JZ', 'MOV')",4549
"('POP', 'TEST', 'JZ')",27337
"('JB', 'CMP', 'JB')",2499
"('JB', 'CMP', 'JNZ')",5409
"('TEST', 'JZ', 'ADD')",9605
"('JZ', 'ADD', 'TEST')",813
"('PUSH', 'MOV', 'MUL')",2596
"('JNB', 'CMP', 'JNBE')",799
